1107.9,-2286.5,1143.5,222.02,1092,2146,-1169.9,2894.2,453.85,2959.6,746.66,-75.774,739.51,-2437.1,296.22,-3160.9,-1172.7,-3151.8,-1476.1,1828.8,-855.92,11.706,-868.61,-24.09,-786.15,-1328.9,750.28,2402.5
-4811.6,-7551.2,-4875.9,-759.84,-4782.8,7487.2,-1112.1,26103,2261,33983,13069,-1624.2,14218,-8039.3,2335.7,-19503,-1164,-17504,11.808,5474.9,404.76,-1382.3,3003.3,-1479.2,3081.5,-4978.1,12450,9943.1
-9.8332,-19.532,-9.8936,-8.4407,-9.8059,-1.2034,-4.4642,2.1523,2.147,2.5314,10.62,-9.5744,10.95,-20.559,2.2716,-36.304,-4.5677,-34.367,-2.0505,-2.473,-1.2287,-9.2506,3.3266,-9.3798,3.4433,-14.65,10.423,-0.1357
-1.9589,-1.9123,-1.9703,-0.19576,-1.9537,1.1477,-0.89861,1.8164,0.44251,1.8929,2.0323,-0.39899,2.0894,-2.0309,0.46702,-2.9482,-0.91948,-2.8987,-0.41027,0.91204,-0.24359,-0.34147,0.67321,-0.36446,0.69587,-1.2411,1.9979,1.3518
-235.51,-3333.3,-230.3,572.15,-237.89,3026.8,-595.67,3440,-184.05,3437.4,94.096,107.07,1498.6,-3556.3,-216.23,-4024.5,-636.51,-4067.4,349.71,2703.4,320.4,240.51,-534.74,181.69,-575.21,-1952.2,1183.8,3224.7
482.62,-1082.2,484.24,-1560,481.89,-1950,341.66,-2163.5,179.92,-2189.1,-9.4906,-1503.6,-16.571,-1048.5,177.05,-778.57,344.32,-793.63,280.72,-1878.2,260.51,-1519.5,152.81,-1513.1,150.13,-1270,-5.2337,-2013.3
2.5999,-2.8948,2.6172,-5.5976,2.592,-7.1027,0.95229,-7.663,-1.192,-7.7182,-3.6877,-5.327,-3.7737,-2.6705,-1.2316,-0.75247,0.9855,-0.86313,0.17579,-6.873,-0.090811,-5.4049,-1.5644,-5.3739,-1.601,-4.0656,-3.6356,-7.2879
-1.1861,-0.44573,-1.1925,-0.38865,-1.1832,0.62093,-0.57291,1.0102,0.26655,1.0485,1.2542,-0.54248,1.2879,-0.39649,0.28239,0.065718,-0.58545,0.015205,-0.27624,0.46474,-0.17352,-0.49952,0.41509,-0.51675,0.42961,-0.69935,1.2338,0.74863
